rebalance_date,macro_source_date,configuration,evidence_id,prompt_mode,guard_enabled,p_memorized,parse_ok,steered,conviction,cpi_yoy_z,t10y2y_z,hy_oas_z,macro_state_norm,loading_inflation,loading_growth,loading_credit_stress,loading_policy,loading_risk_appetite,raw_view_tilt,applied_view_tilt,expected_attenuation,observed_attenuation,relation_error,allocation_status,bl_fallback_reason,target_effective_date,target_reconstruction_error,raw_tilt_SWDA_L,raw_tilt_XLK,raw_tilt_IAU,raw_tilt_BIL,applied_tilt_SWDA_L,applied_tilt_XLK,applied_tilt_IAU,applied_tilt_BIL,bl_q_SWDA_L,bl_q_XLK,bl_q_IAU,bl_q_BIL,hrp_base_weight_SWDA_L,hrp_base_weight_XLK,hrp_base_weight_IAU,hrp_base_weight_BIL,bl_weight_SWDA_L,bl_weight_XLK,bl_weight_IAU,bl_weight_BIL,target_weight_SWDA_L,target_weight_XLK,target_weight_IAU,target_weight_BIL,target_delta_SWDA_L,target_delta_XLK,target_delta_IAU,target_delta_BIL
2022-03-01,2022-02-28,factor_pit_unguarded_diagnostic_ext2026,151373aaee46d3b882b5b83b5fa35392140fec1cbbb65d600c3bc511c6139fa4,pit,False,0.16995719,True,True,0.67675697,3.00118227,-0.54128839,-0.30119310,3.06444211,1.00000000,-0.20000000,0.80000000,0.60000000,-0.50000000,7.11000000,7.11000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2022-03-01,0.00000000,-1.62000000,-2.06000000,1.75000000,1.68000000,-1.62000000,-2.06000000,1.75000000,1.68000000,-0.00435058,-0.00553222,0.00469970,0.00451171,0.20589943,0.13239151,0.41170906,0.25000000,0.00000000,0.36119885,0.00000000,0.63880115,0.14412960,0.20103371,0.28819634,0.36664035,-0.06176983,0.06864220,-0.12351272,0.11664035
2022-04-01,2022-03-31,factor_pit_unguarded_diagnostic_ext2026,ba67ecb6da56012835f725e3aae1a60b5a0342236060585467c6a6df513f320e,pit,False,0.29454034,True,True,0.71414284,3.03029624,-1.37563362,-0.60959837,3.38329327,0.90000000,-0.70000000,0.80000000,0.60000000,-0.50000000,8.41000000,8.41000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2022-04-01,0.00000000,-2.09000000,-2.50000000,1.87000000,1.95000000,-2.09000000,-2.50000000,1.87000000,1.95000000,-0.00592285,-0.00708475,0.00529939,0.00552611,0.21009506,0.13301268,0.40689227,0.25000000,0.00000000,0.00000000,1.00000000,0.00000000,0.14706654,0.09310888,0.58482459,0.17500000,-0.06302852,-0.03990380,0.17793232,-0.07500000
2022-05-02,2022-04-30,factor_pit_unguarded_diagnostic_ext2026,131d24c9595d5d187070f0f35bcbdcdcb04bcd9a20927ef8d74d13908e4cee1e,pit,False,0.03648758,True,True,0.71972217,2.63069463,-0.96549745,-0.10879597,2.80438516,0.90000000,-0.10000000,-0.80000000,-0.70000000,0.80000000,3.33000000,3.33000000,1.00000000,1.00000000,0.00000000,non_trading_rebalance_date,rebalance_date_not_in_price_calendar,2022-04-01,,0.96000000,0.91000000,-0.27000000,-1.19000000,0.96000000,0.91000000,-0.27000000,-1.19000000,0.00274180,0.00259900,-0.00077113,-0.00339869,0.21041740,0.13184402,0.40773858,0.25000000,,,,,0.14706654,0.09310888,0.58482459,0.17500000,-0.06335086,-0.03873514,0.17708600,-0.07500000
2022-06-01,2022-05-31,factor_pit_unguarded_diagnostic_ext2026,5a280eba398fee59f2c7427449909221fd4bb9913f122bbc6361c4f7eb0e357f,pit,False,0.39611799,True,True,0.66783231,2.57089331,-0.61446285,0.11696957,2.64589094,0.90000000,0.20000000,0.80000000,0.50000000,-0.70000000,6.04000000,6.04000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2022-06-01,0.00000000,-1.28000000,-1.71000000,1.60000000,1.45000000,-1.28000000,-1.71000000,1.60000000,1.45000000,-0.00339216,-0.00453172,0.00424021,0.00384269,0.20966034,0.12889243,0.41144723,0.25000000,0.00000000,0.43588804,0.56411195,0.00000001,0.14676224,0.22099111,0.45724665,0.17500000,-0.06289810,0.09209868,0.04579942,-0.07500000
2022-07-01,2022-06-30,factor_pit_unguarded_diagnostic_ext2026,663609bddb21590bb31dadcbf5416fdb18c958953ddbc0daced6299e9d94e9f4,pit,False,0.00008058,True,True,0.68410526,2.56659967,-1.22866544,1.58968803,3.25947245,0.90000000,-0.80000000,0.70000000,0.20000000,-0.60000000,8.00000000,8.00000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2022-07-01,0.00000000,-2.05000000,-2.41000000,1.85000000,1.69000000,-2.05000000,-2.41000000,1.85000000,1.69000000,-0.00556514,-0.00654244,0.00502220,0.00458785,0.20415747,0.12761411,0.41822842,0.25000000,0.00000000,0.00000000,0.99999999,0.00000001,0.14291023,0.08932988,0.59275989,0.17500000,-0.06124724,-0.03828423,0.17453147,-0.07500000
2022-08-01,2022-07-31,factor_pit_unguarded_diagnostic_ext2026,61cba3ee9725a1c0339d2329d7d6c87507c219ef2ec3c1cfd9cde6a2e8a188b5,pit,False,0.07209391,True,True,0.71449283,2.20194839,-1.84473041,0.62028107,2.93876770,0.95000000,-0.40000000,0.70000000,0.80000000,-0.60000000,7.92000000,7.92000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2022-08-01,0.00000000,-1.84500000,-2.34000000,1.79000000,1.94500000,-1.84500000,-2.34000000,1.79000000,1.94500000,-0.00523111,-0.00663458,0.00507517,0.00551464,0.20673897,0.12828815,0.41497288,0.25000000,0.00000007,0.00000104,0.00001039,0.99998850,0.14471730,0.08980202,0.29048413,0.47499655,-0.06202167,-0.03848613,-0.12448875,0.22499655
2022-09-01,2022-08-31,factor_pit_unguarded_diagnostic_ext2026,eb949fa03f7be3398ef51d31abc865c427a022526f99f510e86bfd7201994a7b,pit,False,0.02229805,True,True,0.84380092,1.99124949,-1.93828377,0.78114365,2.88655571,0.90000000,-0.90000000,0.90000000,-0.80000000,-0.70000000,7.41000000,7.41000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2022-09-01,0.00000000,-2.07000000,-2.23000000,1.98000000,1.13000000,-2.07000000,-2.23000000,1.98000000,1.13000000,-0.00693122,-0.00746697,0.00662986,0.00378371,0.20614010,0.12711898,0.41674092,0.25000000,0.00000000,0.00000000,0.99999999,0.00000000,0.14429807,0.08898328,0.59171864,0.17500000,-0.06184203,-0.03813569,0.17497772,-0.07500000
2022-10-03,2022-09-30,factor_pit_unguarded_diagnostic_ext2026,372674182c191716b359395f2f85994572e669aeb575c4a4459b6411197a1639,pit,False,0.68587857,True,True,0.71414284,1.88168266,-2.03921436,1.10710337,2.98744083,0.90000000,0.60000000,0.80000000,0.70000000,-0.50000000,4.68000000,4.68000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2022-10-03,0.00000000,-0.82000000,-1.25000000,1.36000000,1.25000000,-0.82000000,-1.25000000,1.36000000,1.25000000,-0.00232380,-0.00354238,0.00385410,0.00354238,0.20467104,0.12569025,0.41963871,0.25000000,0.00000000,0.00000000,0.99999999,0.00000001,0.14326973,0.08798318,0.59374709,0.17500000,-0.06140131,-0.03770708,0.17410839,-0.07500000
2022-11-01,2022-10-31,factor_pit_unguarded_diagnostic_ext2026,373b36dc3906e73de0b8af42e9e0631c4fbe8ecd8d1b3ac0902efac72452a871,pit,False,0.48571828,True,True,0.60497934,1.63935686,-1.97740547,0.37053569,2.59517244,0.90000000,0.30000000,-0.80000000,0.50000000,-0.20000000,0.81000000,0.81000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2022-11-01,0.00000000,0.40000000,-0.09000000,0.19000000,0.13000000,0.40000000,-0.09000000,0.19000000,0.13000000,0.00096028,-0.00021606,0.00045614,0.00031209,0.20445396,0.12475301,0.42079303,0.25000000,0.31523969,0.00000005,0.64894834,0.03581192,0.23768968,0.08732712,0.48923963,0.18574358,0.03323572,-0.03742589,0.06844659,-0.06425642
2022-12-01,2022-11-30,factor_pit_unguarded_diagnostic_ext2026,b1d806418520ea3e6c90c96b78f39e08df4caafa5be31bda187c4ad1cb6e0057,pit,False,0.46549314,True,True,0.76550637,1.34539937,-2.44552459,0.28472774,2.80566568,1.00000000,0.20000000,1.00000000,-0.50000000,-0.80000000,5.35000000,5.35000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2022-12-01,0.00000000,-1.23000000,-1.49000000,1.77000000,0.86000000,-1.23000000,-1.49000000,1.77000000,0.86000000,-0.00373640,-0.00452621,0.00537677,0.00261244,0.20469378,0.12456767,0.42073854,0.25000000,0.00000000,0.00000000,1.00000000,0.00000000,0.14328565,0.08719737,0.59451698,0.17500000,-0.06140813,-0.03737030,0.17377844,-0.07500000
2023-01-03,2022-12-31,factor_pit_unguarded_diagnostic_ext2026,a808be4c11a4a277ce351a634c5b8893411fbd5c92035cfa46b1e0fa5cc53a45,pit,False,0.30373101,True,True,0.66783231,1.03967932,-1.97649322,0.50228492,2.28904973,0.60000000,-0.70000000,0.80000000,0.50000000,-0.70000000,8.14000000,8.14000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2023-01-03,0.00000000,-2.09000000,-2.43000000,1.72000000,1.90000000,-2.09000000,-2.43000000,1.72000000,1.90000000,-0.00553877,-0.00643981,0.00455822,0.00503524,0.20427920,0.12401891,0.42170190,0.25000000,0.00000002,0.00000001,0.99998996,0.00001002,0.14299544,0.08681324,0.59518832,0.17500301,-0.06128375,-0.03720567,0.17348642,-0.07499699
2023-02-01,2023-01-31,factor_pit_unguarded_diagnostic_ext2026,35512a5aeaaa41ddcb28a8cff608b40f4cc48018c8261ea4a5e73a613889ff70,pit,False,0.37049566,True,True,0.72307676,0.97892506,-2.17028404,0.02580435,2.38098571,0.92000000,0.12000000,0.85000000,0.78000000,-0.65000000,6.81100000,6.81100000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2023-02-01,0.00000000,-1.46000000,-1.93700000,1.68600000,1.72800000,-1.46000000,-1.93700000,1.68600000,1.72800000,-0.00418925,-0.00555794,0.00483773,0.00495824,0.20706821,0.12448920,0.41844259,0.25000000,0.00000000,0.00000000,0.99999988,0.00000011,0.14494775,0.08714244,0.59290978,0.17500003,-0.06212046,-0.03734676,0.17446719,-0.07499997
2023-03-01,2023-02-28,factor_pit_unguarded_diagnostic_ext2026,17f8e4bed6f967e23281dedba6717b1a6b30538a6c6f334ce75f0a921749b3c6,pit,False,0.53397321,True,True,0.53851648,0.81532658,-2.39187508,-0.05870785,2.52770063,0.80000000,-0.20000000,0.50000000,0.40000000,-0.60000000,5.78000000,5.78000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2023-03-01,0.00000000,-1.32000000,-1.71000000,1.41000000,1.34000000,-1.32000000,-1.71000000,1.41000000,1.34000000,-0.00282080,-0.00365422,0.00301313,0.00286354,0.22408138,0.13575205,0.39016657,0.25000000,0.00000003,0.00000006,0.00000015,0.99999976,0.15685698,0.09502645,0.27311665,0.47499993,-0.06722440,-0.04072560,-0.11704993,0.22499993
2023-04-03,2023-03-31,factor_pit_unguarded_diagnostic_ext2026,ad76d8f46ad3492793b6be9688656312c00a4a69146fd09eca82c011b7daff69,pit,False,0.45843135,True,True,0.53103672,0.41250292,-1.73083395,0.25799741,1.79791754,0.40000000,-0.40000000,0.30000000,-0.80000000,-0.60000000,2.98000000,2.98000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2023-04-03,0.00000000,-0.88000000,-0.93000000,0.91000000,0.26000000,-0.88000000,-0.93000000,0.91000000,0.26000000,-0.00185441,-0.00195978,0.00191763,0.00054790,0.23525258,0.13848140,0.37626602,0.25000000,0.00000000,0.00000000,1.00000000,0.00000000,0.16467681,0.09693698,0.56338621,0.17500000,-0.07057577,-0.04154442,0.18712019,-0.07500000
2023-05-01,2023-04-30,factor_pit_unguarded_diagnostic_ext2026,2cdd86e1ab4f8b664fb12561ed1e95363aa22ddd215e558c71ca143477fb1624,pit,False,0.00186199,True,True,0.47749346,0.40945384,-1.69216953,0.19676622,1.75208650,0.40000000,-0.30000000,0.30000000,0.80000000,-0.40000000,4.90000000,4.90000000,1.00000000,1.00000000,0.00000000,non_trading_rebalance_date,rebalance_date_not_in_price_calendar,2023-04-03,,-1.14000000,-1.47000000,0.93000000,1.36000000,-1.14000000,-1.47000000,0.93000000,1.36000000,-0.00216009,-0.00278538,0.00176218,0.00257695,0.23841397,0.13734885,0.37423718,0.25000000,,,,,0.16467681,0.09693698,0.56338621,0.17500000,-0.07373716,-0.04041188,0.18914904,-0.07500000
2023-06-01,2023-05-31,factor_pit_unguarded_diagnostic_ext2026,4be421692ce57e4885af00014dce2e4169c7b237a8fc4f0f8117602e5c6206e5,pit,False,0.12870553,True,True,0.51961524,0.09607417,-1.88229305,0.32866954,1.91318610,0.10000000,-0.50000000,0.80000000,-0.30000000,-0.60000000,4.93000000,4.93000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2023-06-01,0.00000000,-1.44000000,-1.45000000,1.11000000,0.93000000,-1.44000000,-1.45000000,1.11000000,0.93000000,-0.00296923,-0.00298985,0.00228878,0.00191763,0.24040142,0.13937545,0.37022312,0.25000000,0.00000001,0.00000000,0.99999981,0.00000018,0.16828100,0.09756282,0.55915613,0.17500005,-0.07212042,-0.04181264,0.18893301,-0.07499995
2023-07-03,2023-06-30,factor_pit_unguarded_diagnostic_ext2026,41360c76e1617ecd75c7770de12eeae068e0982a959937aec6d7187f410afb8e,pit,False,0.50058995,True,True,0.48579831,-0.30198166,-2.25502513,-0.26803079,2.29088886,-0.30000000,-0.80000000,-0.40000000,-0.20000000,-0.50000000,1.59000000,1.59000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2023-07-03,0.00000000,-0.63000000,-0.64000000,0.03000000,0.29000000,-0.63000000,-0.64000000,0.03000000,0.29000000,-0.00121450,-0.00123377,0.00005783,0.00055905,0.24229568,0.13912557,0.36857875,0.25000000,0.00000000,0.00000001,0.49197923,0.50802076,0.16960697,0.09738790,0.40559890,0.32740623,-0.07268870,-0.04173767,0.03702014,0.07740623
2023-08-01,2023-07-31,factor_pit_unguarded_diagnostic_ext2026,873a3982fe1198b70edd212187f0106f7b54fbae98a9660dbe476d7a6772ffc1,pit,False,0.31888113,True,True,0.54954527,-0.22374811,-1.91116869,-0.51547400,1.99206988,-0.20000000,-0.80000000,-0.50000000,-0.30000000,-0.70000000,1.84000000,1.84000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2023-08-01,0.00000000,-0.67000000,-0.74000000,0.13000000,0.30000000,-0.67000000,-0.74000000,0.13000000,0.30000000,-0.00146109,-0.00161374,0.00028350,0.00065422,0.23441197,0.13398854,0.38159950,0.25000000,0.00000002,0.00000001,0.25687134,0.74312863,0.16408838,0.09379198,0.34418105,0.39793859,-0.07032358,-0.04019656,-0.03741845,0.14793859
2023-09-01,2023-08-31,factor_pit_unguarded_diagnostic_ext2026,46a3473fad72891863ac937caca2583abb8240486e7641369efce8b469ff4b71,pit,False,0.26802470,True,True,0.60000000,-0.06804122,-1.60778123,-0.46700381,1.67561411,0.00000000,-0.80000000,-0.40000000,0.80000000,0.60000000,1.50000000,1.50000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2023-09-01,0.00000000,-0.36000000,-0.44000000,-0.18000000,0.52000000,-0.36000000,-0.44000000,-0.18000000,0.52000000,-0.00085714,-0.00104762,-0.00042857,0.00123810,0.23424036,0.13517480,0.38058484,0.25000000,0.00000010,0.00000044,0.00000021,0.99999925,0.16396828,0.09462249,0.26640945,0.47499978,-0.07027208,-0.04055231,-0.11417539,0.22499978
2023-10-02,2023-09-30,factor_pit_unguarded_diagnostic_ext2026,684b1bceb61a337cacc98729f5b6221c5c434b4a0083f13efdcbd0b33bf1bdb5,pit,False,0.04404487,True,True,0.41713307,-0.08998719,-1.07910690,-0.31336076,1.12728185,-0.10000000,-0.50000000,-0.30000000,-0.60000000,-0.40000000,0.74000000,0.74000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2023-10-02,0.00000000,-0.29000000,-0.25000000,0.05000000,-0.15000000,-0.29000000,-0.25000000,0.05000000,-0.15000000,-0.00048003,-0.00041382,0.00008276,-0.00024829,0.23432445,0.13483437,0.38084118,0.25000000,0.09849056,0.00000001,0.90150940,0.00000003,0.19357429,0.09438406,0.53704164,0.17500001,-0.04075017,-0.04045031,0.15620047,-0.07499999
2023-11-01,2023-10-31,factor_pit_unguarded_diagnostic_ext2026,56a753440f44e507a6b0041ce2d798b3d8f3be041c793c37e256a1494a712a34,pit,False,0.33222023,True,True,0.47958315,-0.25901958,-0.67761606,0.04345778,0.72673464,-0.30000000,-0.40000000,0.70000000,0.40000000,-0.50000000,4.49000000,4.49000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2023-11-01,0.00000000,-1.29000000,-1.31000000,0.70000000,1.19000000,-1.29000000,-1.31000000,0.70000000,1.19000000,-0.00245501,-0.00249307,0.00133218,0.00226470,0.23106340,0.13302225,0.38591435,0.25000000,0.00000002,0.00000004,0.00000037,0.99999957,0.16174438,0.09311559,0.27014016,0.47499987,-0.06931901,-0.03990666,-0.11577419,0.22499987
2023-12-01,2023-11-30,factor_pit_unguarded_diagnostic_ext2026,bcaf6cea7c46fe438e94ead7f82790fc8abbd15551177714f9a953a8041c6461,pit,False,0.55386779,True,True,0.51961524,-0.31055518,-0.91817105,-0.49443171,1.08809251,-0.30000000,0.40000000,-0.50000000,0.70000000,0.60000000,3.51000000,3.51000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2023-12-01,0.00000000,1.04000000,1.06000000,-0.98000000,-0.43000000,1.04000000,1.06000000,-0.98000000,-0.43000000,0.00214444,0.00218568,-0.00202073,-0.00088665,0.23106564,0.13292179,0.38601257,0.25000000,0.99999995,0.00000004,0.00000000,0.00000001,0.46174593,0.09304527,0.27020880,0.17500000,0.23068029,-0.03987653,-0.11580377,-0.07500000
2024-01-02,2023-12-31,factor_pit_unguarded_diagnostic_ext2026,3cb6e6a20b70b89a73f136361a2abfc9e15784d7f32e2b3ed274e2127067469c,pit,False,0.26338398,True,True,0.66852076,-0.25093136,-0.88263216,-0.88703628,1.27625995,-0.25000000,-0.80000000,-0.89000000,-0.50000000,-0.70000000,0.93200000,0.93200000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2024-01-02,0.00000000,-0.28300000,-0.33700000,-0.20300000,-0.10900000,-0.28300000,-0.33700000,-0.20300000,-0.10900000,-0.00075076,-0.00089401,-0.00053853,-0.00028916,0.22888017,0.13164425,0.38947558,0.25000000,0.08642111,0.00000031,0.26663496,0.64694363,0.18614245,0.09215107,0.35262339,0.36908309,-0.04273772,-0.03949318,-0.03685219,0.11908309
2024-02-01,2024-01-31,factor_pit_unguarded_diagnostic_ext2026,190bc652b590a549ba98a46886ab2ac41e9cdcfcf4af7081d62aef0c0fe6da20,pit,False,0.53628655,True,True,0.51961524,-0.34966296,-0.76085893,-0.68411990,1.08129114,-0.30000000,-0.70000000,-0.60000000,-0.50000000,-0.40000000,0.81000000,0.81000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2024-02-01,0.00000000,-0.22000000,-0.17000000,-0.23000000,-0.19000000,-0.22000000,-0.17000000,-0.23000000,-0.19000000,-0.00045363,-0.00035053,-0.00047425,-0.00039177,0.22939898,0.13091559,0.38968543,0.25000000,0.77344549,0.00000000,0.22655451,0.00000001,0.39261293,0.09164092,0.34074615,0.17500000,0.16321395,-0.03927468,-0.04893928,-0.07500000
2024-03-01,2024-02-29,factor_pit_unguarded_diagnostic_ext2026,76637299b34afe84cab3ddd6cc6e6c2b1a9a411cf9c86b9dadebc0095cca71c7,pit,False,0.51533859,False,False,,-0.33614224,-0.90555770,-0.94876806,1.35395243,,,,,,0.00000000,0.00000000,,,,fallback,no_valid_views,2024-03-01,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22575261,0.13020648,0.39404091,0.25000000,0.22575261,0.13020648,0.39404091,0.25000000,0.22575261,0.13020648,0.39404091,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000
2024-04-01,2024-03-31,factor_pit_unguarded_diagnostic_ext2026,7a7496162c98803c8978caa812503565f8e23879761a1f41a1bddb976abb24a0,pit,False,0.83680060,True,True,0.54954527,-0.22088704,-0.88633035,-1.05524538,1.39567739,-0.20000000,-0.80000000,-0.70000000,-0.50000000,-0.30000000,0.84000000,0.84000000,1.00000000,1.00000000,0.00000000,non_trading_rebalance_date,rebalance_date_not_in_price_calendar,2024-03-01,,-0.21000000,-0.18000000,-0.23000000,-0.22000000,-0.21000000,-0.18000000,-0.23000000,-0.22000000,-0.00045795,-0.00039253,-0.00050157,-0.00047976,0.22517770,0.12985274,0.39496957,0.25000000,,,,,0.22575261,0.13020648,0.39404091,0.25000000,0.00057491,0.00035375,-0.00092866,0.00000000
2024-05-01,2024-04-30,factor_pit_unguarded_diagnostic_ext2026,8a4d838c23bcf0408f10ace44526abd823281abd41c0bc23baeab94cfd1a396b,pit,False,0.66154631,True,True,0.48340459,-0.27969618,-0.80747822,-1.01249119,1.32491110,-0.28000000,-0.50000000,0.20000000,-0.80000000,0.40000000,1.05200000,1.05200000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2024-05-01,0.00000000,-0.09600000,0.24800000,-0.16400000,-0.54400000,-0.09600000,0.24800000,-0.16400000,-0.54400000,-0.00018415,0.00047573,-0.00031460,-0.00104354,0.22882322,0.13097796,0.39019882,0.25000000,0.99999994,0.00000001,0.00000003,0.00000002,0.46017623,0.09168458,0.27313918,0.17500001,0.23135302,-0.03929339,-0.11705964,-0.07499999
2024-06-03,2024-05-31,factor_pit_unguarded_diagnostic_ext2026,6928bd6ed07d1ab9809aac46234e6d64ad78a1c9db213dfdbe8331696d66a618,pit,False,0.49040214,True,True,0.68635268,-0.33627766,-0.83284644,-0.96577613,1.31887808,-0.34000000,-0.83000000,-0.97000000,-0.50000000,-0.60000000,0.93400000,0.93400000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2024-06-03,0.00000000,-0.16200000,-0.17700000,-0.36900000,-0.22600000,-0.16200000,-0.17700000,-0.36900000,-0.22600000,-0.00044123,-0.00048208,-0.00100502,-0.00061554,0.22617515,0.12948027,0.39434458,0.25000000,0.99999388,0.00000010,0.00000529,0.00000073,0.45832077,0.09063622,0.27604279,0.17500022,0.23214562,-0.03884405,-0.11830179,-0.07499978
2024-07-01,2024-06-30,factor_pit_unguarded_diagnostic_ext2026,2eaef88bcd8d2c8d01b1b8bf740180ba2dd8c06e4838839d2ae33022fb035f26,pit,False,0.54352256,True,True,0.76830983,-0.45451273,-0.76999726,-0.93675664,1.29498672,-0.45000000,-0.86000000,-0.94000000,-0.77000000,-0.73000000,1.05800000,1.05800000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2024-07-01,0.00000000,-0.18000000,-0.13100000,-0.38600000,-0.36100000,-0.18000000,-0.13100000,-0.38600000,-0.36100000,-0.00054879,-0.00039940,-0.00117686,-0.00110063,0.23013152,0.13174520,0.38812328,0.25000000,0.99999941,0.00000006,0.00000033,0.00000020,0.46109189,0.09222166,0.27168639,0.17500006,0.23096037,-0.03952354,-0.11643688,-0.07499994
2024-08-01,2024-07-31,factor_pit_unguarded_diagnostic_ext2026,7a0c59fa9fe9dccacd8ceb8242c4eefea1f9cafa2e4daf8baff6356057f88bce,pit,False,0.47738421,True,True,0.59398653,-0.47556509,-0.54065708,-0.88506611,1.14097075,-0.48000000,0.30000000,-0.89000000,-0.54000000,-0.60000000,3.77000000,3.77000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2024-08-01,0.00000000,0.95800000,1.00100000,-0.88100000,-0.93000000,0.95800000,1.00100000,-0.88100000,-0.93000000,0.00225809,0.00235945,-0.00207660,-0.00219209,0.22764133,0.12785625,0.39450242,0.25000000,1.00000000,0.00000000,0.00000000,0.00000000,0.45934893,0.08949938,0.27615169,0.17500000,0.23170760,-0.03835687,-0.11835073,-0.07500000
2024-09-02,2024-08-31,factor_pit_unguarded_diagnostic_ext2026,25832a86c7e8669016db17a54788937309a5770beec679e46f05650e35a03c0f,pit,False,0.00000000,True,True,0.57323643,-0.61615873,-0.24814649,-0.93536910,1.14723302,-0.62000000,-0.25000000,-0.94000000,-0.25000000,0.50000000,4.79700000,4.79700000,1.00000000,1.00000000,0.00000000,non_trading_rebalance_date,rebalance_date_not_in_price_calendar,2024-08-01,,1.06300000,1.30500000,-1.32900000,-1.10000000,1.06300000,1.30500000,-1.32900000,-1.10000000,0.00241806,0.00296855,-0.00302314,-0.00250222,0.22140706,0.12567888,0.40291406,0.25000000,,,,,0.45934893,0.08949938,0.27615169,0.17500000,0.23794187,-0.03617950,-0.12676237,-0.07500000
2024-10-01,2024-09-30,factor_pit_unguarded_diagnostic_ext2026,812bcdbf9c8429a094b5b06083862c1aaadc58a02e66cfea4967f22af6f78679,pit,False,0.27776542,True,True,0.46043458,-0.69566591,-0.03120911,-1.03580648,1.24812664,-0.60000000,-0.50000000,-0.40000000,-0.20000000,-0.50000000,0.75000000,0.75000000,1.00000000,1.00000000,0.00000000,bl_blend_applied,,2024-10-01,0.00000000,-0.24000000,-0.16000000,-0.33000000,0.02000000,-0.24000000,-0.16000000,-0.33000000,0.02000000,-0.00043851,-0.00029234,-0.00060295,0.00003654,0.22069368,0.12567006,0.40363626,0.25000000,0.00000008,0.12821216,0.00174848,0.87003928,0.15448560,0.12643269,0.28306993,0.43601178,-0.06620808,0.00076263,-0.12056633,0.18601178
